"category_group_id","family","outcome","variable","z","est","se"
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-1.83080803825374,0.0912880797329807,0.0822598949176797
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-1.66676628969496,0.0852323926744853,0.0749930943612535
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-1.50272454113618,0.0792804902292037,0.0678394515369867
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-1.33868279257739,0.0734328408444416,0.0608335868290868
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-1.17464104401861,0.0676899051142952,0.0540275340912697
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-1.01059929545982,0.0620521357075425,0.0475015875193604
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-0.846557546901036,0.0565199773302156,0.0413826194871206
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-0.682515798342251,0.0510938666490564,0.0358734890572975
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-0.518474049783467,0.045774232242124,0.0312919421477964
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-0.354432301224682,0.0405614945443151,0.0280898307163061
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-0.190390552665897,0.0354560657703216,0.0267619814871563
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",-0.026348804107112,0.0304583498958904,0.0275766957091064
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",0.137692944451673,0.0255687425818678,0.0303594985903394
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",0.301734693010458,0.0207876311356276,0.0346378933219092
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",0.465776441569242,0.0161153944292867,0.0399335506802756
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",0.629818190128027,0.01155240288612,0.0458958645298651
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",0.793859938686812,0.00709901842549154,0.0522980121394963
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",0.957901687245597,0.00275559438763917,0.0589980678574711
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",1.12194343580438,-0.00147752448737659,0.0659066339856434
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",1.28598518436317,-0.0056000021012057,0.0729661502250505
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",1.45002693292195,-0.00961151106343561,0.080138575386289
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",1.61406868148074,-0.0135117327220948,0.0873981202334113
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",1.77811043003952,-0.0173003572071728,0.0947268968577858
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",1.94215217859831,-0.0209770834691385,0.102112252609621
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",2.10619392715709,-0.0245416193188861,0.109545093152033
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",2.27023567571588,-0.027993681479324,0.117018799815938
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",2.43427742427466,-0.0313329956083406,0.124528513546911
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",2.59831917283344,-0.0345592963324259,0.132070649969809
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",2.76236092139223,-0.0376723272936088,0.139642563893142
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",2.92640266995101,-0.0406718411826743,0.147242312854161
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",3.0904444185098,-0.0435575997665714,0.154868487354053
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",3.25448616706858,-0.0463293739104955,0.16252008705319
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",3.41852791562737,-0.048986943637952,0.170196428719636
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",3.58256966418615,-0.0515300981157187,0.177897077613146
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",3.74661141274494,-0.0539586357304698,0.185621794636088
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",3.91065316130372,-0.0562723640810088,0.193370496163365
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",4.07469490986251,-0.0584711000166243,0.201143222469963
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",4.23873665842129,-0.0605546696492079,0.208940113032495
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",4.40277840698008,-0.0625229084065095,0.216761386668019
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",4.56682015553886,-0.0643756610097599,0.224607325984247
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",4.73086190409765,-0.066112781527937,0.232478264440563
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",4.89490365265643,-0.0677341333975958,0.24037457590523
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",5.05894540121522,-0.0692395894125699,0.248296666259713
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",5.222987149774,-0.0706290317591725,0.256244966209689
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",5.38702889833279,-0.0719023520393156,0.264219925331688
"C04","Urinary PAH metabolites","CVD","X23_OH_PH_ln_U",5.55107064689157,-0.0730594512769587,0.272222007164969
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-2.70571954906687,0.0419927882953273,0.131125228050096
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-2.58036948398052,0.0396852075755643,0.12472126269577
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-2.45501941889416,0.0374141092683091,0.118334130868338
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-2.3296693538078,0.0351795549164526,0.111966549745989
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-2.20431928872145,0.0329816051041245,0.105621887311303
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-2.07896922363509,0.0308203194482735,0.0993043636461694
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.95361915854873,0.0286957565803183,0.0930193299003985
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.82826909346238,0.0266079741873302,0.0867736619539714
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.70291902837602,0.0245570289542982,0.0805763229962187
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.57756896328966,0.0225429766052221,0.074439185901647
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.4522188982033,0.0205658718790822,0.0683782548392865
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.32686883311695,0.0186257685302644,0.0624155162485724
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.20151876803059,0.0167227193366353,0.0565817928672317
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-1.07616870294423,0.0148567760783926,0.0509212026471061
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.950818637857877,0.0130279895464245,0.0454981538616278
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.82546857277152,0.0112364095547175,0.040408124251922
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.700118507685163,0.00948208490368074,0.0357931758961612
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.574768442598806,0.007765063410619,0.0318601187934811
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.449418377512449,0.00608539188164947,0.0288884976533915
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.324068312426092,0.00444311613905324,0.0271950133254672
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.198718247339735,0.00283828098925643,0.0270207641985012
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",-0.073368182253378,0.00127093023635094,0.0283934783678502
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.0519818828329788,-0.0002588933219414,0.0311088292296665
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.177331947919336,-0.00175114788804276,0.0348542492639401
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.302682013005693,-0.00320579269091148,0.0393364620490075
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.42803207809205,-0.00462278796140847,0.0443324436705137
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.553382143178407,-0.0060020949387285,0.0496873785894345
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.678732208264763,-0.00734367590559692,0.0552970207677913
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.804082273351121,-0.00864749412400023,0.0610912012617131
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",0.929432338437477,-0.00991351390878581,0.0670220445374976
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.05478240352383,-0.0111417005739876,0.0730562548079668
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.18013246861019,-0.012332020467575,0.0791701899263102
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.30548253369655,-0.0134844409606174,0.0853467159397462
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.43083259878291,-0.0145989304481642,0.0915731736985633
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.55618266386926,-0.0156754583505991,0.0978400420814811
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.68153272895562,-0.0167139951127453,0.10414004263178
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.80688279404198,-0.017714512225095,0.110467528125899
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",1.93223285912833,-0.0186769821933144,0.116818058076477
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.05758292421469,-0.0196013785658167,0.123188097859781
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.18293298930105,-0.0204876759180372,0.129574802746497
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.3082830543874,-0.0213358498674623,0.135975860047735
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.43363311947376,-0.022145877056551,0.142389372441834
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.55898318456012,-0.0229177351764625,0.148813770182879
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.68433324964648,-0.0236514029491479,0.155247744741084
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.80968331473283,-0.0243468601380963,0.161690197633953
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",2.93503337981919,-0.0250040875477895,0.168140200796967
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",3.06038344490555,-0.0256230670244229,0.174596965570439
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",3.1857335099919,-0.0262037814505458,0.181059818156613
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",3.31108357507826,-0.0267462147511193,0.187528180027222
"C04","Urinary PAH metabolites","CVD","X3_FL_ln_U",3.43643364016462,-0.0272503519043825,0.19400155211237
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-7.24337190203705,0.32300087123824,0.374396998818353
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-7.00141035781803,0.290246346016921,0.352991839497211
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-6.75944881359902,0.258510000037151,0.332213214220087
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-6.51748726938,0.227819395121146,0.312068703379042
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-6.27552572516099,0.198201202892779,0.292565521431304
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-6.03356418094197,0.169681166827539,0.273710504528213
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-5.79160263672296,0.142284065645601,0.255510093567756
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-5.54964109250394,0.116033678006624,0.237970311164484
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-5.30767954828493,0.090952748670488,0.221096731738445
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-5.06571800406591,0.0670629561554703,0.20489444348176
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-4.8237564598469,0.0443848819119097,0.189368000293858
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-4.58179491562788,0.0229379811875461,0.174521363436205
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-4.33983337140887,0.00274055550592056,0.160357830665788
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-4.09787182718985,-0.0161902731006816,0.146879953196667
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-3.85591028297084,-0.0338385860761008,0.134089441139643
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-3.61394873875182,-0.0501896904856198,0.121987061253229
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-3.37198719453281,-0.0652301393188934,0.110572534644669
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-3.13002565031379,-0.0789477498750855,0.0998444512548867
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-2.88806410609478,-0.0913316201551111,0.0898002324291424
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-2.64610256187576,-0.102372143374888,0.0804361932787529
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-2.40414101765675,-0.112061020359047,0.071747801486313
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-2.16217947343773,-0.120391270040558,0.0637302831297209
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-1.92021792921872,-0.127357237765943,0.0563798338613702
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-1.6782563849997,-0.13295460169327,0.0496958229150858
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-1.43629484078069,-0.137180376999214,0.0436845700356476
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-1.19433329656167,-0.140032918098916,0.0383654046745509
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-0.952371752342658,-0.141511918749439,0.0337795238408796
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-0.710410208123643,-0.141618410076519,0.0300007693889446
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-0.468448663904629,-0.140354756570628,0.0271432089778732
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",-0.226487119685613,-0.137724650001966,0.0253527566350915
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",0.0154744245334015,-0.133733101317747,0.0247674417029052
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",0.257435968752417,-0.128386430510555,0.0254545641763754
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",0.499397512971432,-0.121692254522678,0.0273746299899072
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",0.741359057190446,-0.113659473154203,0.0304098644093528
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",0.983320601409461,-0.104298253056165,0.0344255880122395
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",1.22528214562848,-0.0936200098483648,0.0393128635078465
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",1.46724368984749,-0.0816373883720285,0.0450000823713187
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",1.70920523406651,-0.0683642411112459,0.051447344530001
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",1.95116677828552,-0.053815604907653,0.0586366081498389
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",2.19312832250454,-0.0380076759182555,0.0665631935969303
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",2.43508986672355,-0.0209577829205663,0.0752298134974882
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",2.67705141094257,-0.00268435907474585,0.0846427613381279
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",2.91901295516158,0.0167930879103428,0.094809617619705
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",3.1609744993806,0.0374540070591318,0.105737932314379
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",3.40293604359961,0.0592768368351342,0.117434508659768
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",3.64489758781863,0.0822390391384999,0.129905043714439
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",3.88685913203764,0.106317134624096,0.143153975864451
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",4.12882067625666,0.131486739179576,0.157184446280511
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",4.37078222047567,0.157722601542542,0.171998320550908
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Nitrate_ln_U",4.61274376469469,0.184998641949431,0.187596238497881
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-5.38695421756199,0.351378986823753,0.328096277648255
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-5.16905570383529,0.321223027113042,0.304639152535718
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-4.95115719010858,0.291818387229233,0.282046918472805
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-4.73325867638188,0.263190997106205,0.260329764533944
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-4.51536016265517,0.235366407599223,0.239497188129367
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-4.29746164892846,0.208369754821103,0.219558043599747
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-4.07956313520176,0.182225724689177,0.200520606156273
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-3.86166462147505,0.156958517512796,0.182392654979977
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-3.64376610774835,0.132591812832513,0.165181583980986
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-3.42586759402164,0.109148734524898,0.148894551274372
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-3.20796908029494,0.0866518162327408,0.133538683714811
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-2.99007056656823,0.0651229672307756,0.119121361519675
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-2.77217205284152,0.0445834387874231,0.105650618649934
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-2.55427353911482,0.0250537910026547,0.0931357083972137
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-2.33637502538811,0.00655386034544936,0.0815879057574896
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-2.11847651166141,-0.0108972721726541,0.0710216293019051
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-1.9005779979347,-0.0272813120361288,0.0614559607937177
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-1.682679484208,-0.0425807814646046,0.0529165478876046
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-1.46478097048129,-0.0567790487575466,0.0454375628329098
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-1.24688245675459,-0.0698603566702531,0.039062576179689
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-1.02898394302788,-0.0818098497965538,0.0338415685172144
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-0.811085429301174,-0.0926136008138894,0.0298192953169546
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-0.593186915574469,-0.102258635645252,0.0270111107381091
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-0.375288401847763,-0.110732957365008,0.0253725855728973
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",-0.157389888121058,-0.118025568840066,0.0247863884175542
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",0.0605086256056477,-0.124126494102615,0.0250884745207128
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",0.278407139332353,-0.129026798269505,0.0261219507742775
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",0.496305653059059,-0.132718606080602,0.0277821252301778
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",0.714204166785764,-0.135195118931544,0.030031499772192
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",0.93210268051247,-0.136450630398986,0.0328894687570291
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",1.15000119423918,-0.136480540197256,0.0364107297627276
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",1.36789970796588,-0.135281366487327,0.0406634113988105
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",1.58579822169259,-0.132850756598303,0.045712739243565
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",1.80369673541929,-0.129187495997119,0.051611948270801
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",2.021595249146,-0.124291515592468,0.0583993934544209
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",2.2394937628727,-0.118163897280878,0.0660995948976614
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",2.45739227659941,-0.110806877723034,0.0747260203390092
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",2.67529079032612,-0.102223850330125,0.0842841298961786
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",2.89318930405282,-0.0924193654695671,0.0947739660503274
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",3.11108781777953,-0.0813991288188332,0.106192086830295
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",3.32898633150623,-0.0691699979447491,0.118532892411729
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",3.54688484523294,-0.0557399769995146,0.13178948301256
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",3.76478335895964,-0.0411182096268674,0.145954184986525
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",3.98268187268635,-0.0253149700512059,0.161018856196669
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",4.20058038641305,-0.00834165230504258,0.176975050871325
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",4.41847890013976,0.00978924229689548,0.19381409614817
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",4.63637741386647,0.0290641195064794,0.211527116256259
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",4.85427592759317,0.049468308232671,0.230105025421857
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",5.07217444131988,0.0709860783954532,0.249538503718543
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Perchlorate_ln_U",5.29007295504658,0.0936006604850137,0.269817963789557
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-3.85870883513258,0.00344753509021034,0.125066724556239
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-3.6924159087552,-0.00128412009721934,0.117228723795514
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-3.52612298237782,-0.00573325462865792,0.109689818289349
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-3.35983005600044,-0.0098989044413309,0.102450789695814
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-3.19353712962306,-0.0137801680879326,0.0955123020465986
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-3.02724420324568,-0.0173762071183861,0.0888749250372388
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-2.8609512768683,-0.0206862463434665,0.0825391728603325
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-2.69465835049092,-0.0237095741214097,0.0765055613995161
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-2.52836542411353,-0.0264455426285721,0.0707746917873806
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-2.36207249773615,-0.0288935680726516,0.0653473713433867
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-2.19577957135877,-0.0310531309096307,0.0602247824364188
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-2.02948664498139,-0.0329237760211156,0.0554087168152661
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-1.86319371860401,-0.0345051128988771,0.0509018915721158
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-1.69690079222663,-0.0357968157430157,0.0467083686681751
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-1.53060786584925,-0.0367986236113129,0.0428340871108235
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-1.36431493947186,-0.0375103404661234,0.0392875102916636
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-1.19802201309448,-0.0379318352856375,0.0360803398948679
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-1.0317290867171,-0.0380630420516406,0.0332281876269002
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-0.865436160339721,-0.0379039598303792,0.0307509550268713
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-0.69914323396234,-0.0374546526754624,0.0286725352121374
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-0.532850307584958,-0.0367152496820635,0.0270193009511106
"C06","Urinary perchlorate, nitrate and thiocyanate","CVD","Thiocyanate_ln_U",-0.366557381207577,-0.0356859448676432,0.0258169759311454
