method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh
same_sample_unweighted,odds_ratio,0.9339883249932693,0.7865187591151194,1.1091079279598635,0.08767883792717084,2071,0.4360500868215113,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_MHA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2094,164,1930,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,0.7409341963015139,0.34747372351171707,1.5799280524026686,0.38634524769937983,876,0.43768854572517124,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IPPPP_binary_U,BFR_urine.rds,CVD,binary_above_detection_threshold,899,95,804,15,2,2015-2016,WTSSBI2Y,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,1.2702066066219682,0.6932200503891084,2.327435310909531,0.308978823877181,1132,0.43887345250251986,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,A_a_C_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1155,85,1070,15,2,2013-2014,WTSA2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,1.1459585102343435,0.8113867680059323,1.6184894294072525,0.17615213969664334,2050,0.4392677253469195,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeFOSAA_binary_S,PFC_serum.rds,CVD,binary_above_detection_threshold,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,0.8180571076230376,0.48819016269338694,1.3708130201568185,0.26338603380419173,1131,0.4457813947586926,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PhIP_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1154,85,1069,15,2,2013-2014,WTSA2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,1.1110126667728473,0.8465225545973192,1.4581408835785592,0.13872211285695513,1132,0.4479309214427978,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Harman_ln_U,AA_urine.rds,CVD,natural_log_transformed,1155,85,1070,15,2,2013-2014,WTSA2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,0.9602546415382595,0.8646317787548843,1.066452794418022,0.05351872520050874,2121,0.4485674988762505,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,1.0752489890542414,0.8910237846373003,1.2975640026632893,0.0958876854459231,2209,0.4492668565751383,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,W_ln_U,HM_urine.rds,CVD,natural_log_transformed,2232,177,2055,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,1.0719007018874798,0.8954410005194736,1.2831343595393971,0.09177330552653329,2121,0.4493042566458205,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPA_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,0.9161902381535687,0.7296894765048604,1.1503585833641958,0.11612711227648408,2160,0.45099706947715285,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TCPY_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2183,192,1991,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,0.8705648833595523,0.6046568979573187,1.2534103533742007,0.18596316498405588,2150,0.4560428015278049,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PHE_Cys_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2173,173,2000,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,1.1480422749042898,0.7984444322028242,1.6507110724426872,0.18528300973388948,2122,0.4561990299799542,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MHNCH_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8092101841311092
same_sample_unweighted,odds_ratio,0.8768447841586485,0.6174488020583921,1.2452154299159466,0.17894912409654024,2162,0.46268779084704276,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PMA_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2185,172,2013,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8110644804259926
same_sample_unweighted,odds_ratio,0.8747050097879827,0.6016509486880103,1.2716822865760107,0.19092659003094514,2181,0.4832080939398292,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HEMA_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2204,174,2030,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.9428605614084138,0.7981189959610567,1.1138514967795181,0.08503253219185526,2121,0.4889789684143931,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCPP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.9306939751372237,0.7582478343327538,1.1423590495566163,0.10455305754938492,2020,0.4921019509190076,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MHBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2043,186,1857,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.8889391584195009,0.6338893439190907,1.246610051031924,0.17253092139303705,2122,0.4950176278919453,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHP_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.071357799164985,0.8772737153680815,1.30838017111917,0.10197281577156311,2121,0.4990830358048576,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHHP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.9443511227264599,0.7946235132415923,1.1222912840279726,0.08807795253127401,2210,0.5156441072279232,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Ba_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.9360317539914783,0.7643222396225212,1.1463168269355524,0.10339981900286851,2020,0.5226128580133738,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HIBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2043,186,1857,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.0474676652810957,0.9084647397554377,1.2077392349919898,0.07264149157311152,2121,0.5232027984369556,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCOP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.7893393850359235,0.3716943773611002,1.67626066660565,0.38425421575643287,1053,0.5381379186310681,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHpA_binary_S,PFC_serum.rds,CVD,binary_above_detection_threshold,1076,88,988,15,2,2013-2014,WTSB2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.9515461790135185,0.8120970495590705,1.1149407959145243,0.08085269294963571,3236,0.5390232206730514,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,THg_ln_S,HM_serum.rds,CVD,natural_log_transformed,3259,257,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.8839812165886658,0.5948346567154353,1.3136806715271883,0.20212225238800674,3059,0.5417802342207827,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Benzene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3082,240,2842,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.1385389984870165,0.7498259395231757,1.7287626137609142,0.2130957729439995,3140,0.5426160950870458,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DBCM_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3163,244,2919,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.0638240589452752,0.8674915259099135,1.3045909897548977,0.1040935222962368,1086,0.5522649757594804,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_AN_ln_U,AA_urine.rds,CVD,natural_log_transformed,1109,78,1031,15,2,2013-2014,WTSA2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.0730630011970235,0.8466186018813445,1.3600743026189064,0.12093189338017536,1917,0.5598160206470417,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,GLYP_ln_U,GYLP_urine.rds,CVD,natural_log_transformed,1940,177,1763,30,4,2013-2014|2015-2016,WTSSCH2Y|WTSSGL2Y,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.1162276533676898,0.7689992346422105,1.6202411108022035,0.1901158089172077,2211,0.563023030871298,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mn_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2234,177,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,0.9399612684082472,0.7611621613834149,1.1607607825667887,0.10765108299805923,2141,0.5651830202021301,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PNP_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2164,192,1972,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.134238170540904,0.7381892092146279,1.7427730065042564,0.21914500458427513,2212,0.5654368708742699,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,AsC_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.1990736495885186,0.6428144876311513,2.2366913702208433,0.3180917669794472,915,0.5681724793662583,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PPDA_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,938,83,855,15,2,2015-2016,WTSA2YR,ok,,0.8219194118987619
same_sample_unweighted,odds_ratio,1.1081083600234733,0.7742692895678895,1.5858876932070887,0.18290638541829676,2198,0.5746339318159214,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,GAM_Cys_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2221,175,2046,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8232736138516565
same_sample_unweighted,odds_ratio,0.8510924499426601,0.47260208294188083,1.5327024245013299,0.30014173321064536,868,0.591133198253687,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,NDMA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,891,94,797,15,2,2015-2016,WTSSBI2Y,ok,,0.8388461575218988
same_sample_unweighted,odds_ratio,1.0742179594661512,0.8205326344509634,1.406335563011155,0.13744870557873176,2160,0.6024572846704404,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2183,175,2008,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.84079134729113
same_sample_unweighted,odds_ratio,0.9145860431464156,0.6528003335853323,1.2813529455846646,0.17204409828325448,3231,0.6037897594641001,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IHg_binary_S,HM_serum.rds,CVD,binary_above_detection_threshold,3254,257,2997,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.84079134729113
same_sample_unweighted,odds_ratio,0.94513379721531,0.7585545856018979,1.1776052924785003,0.11220192930324424,2210,0.615019373120679,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sr_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8484989499535293
same_sample_unweighted,odds_ratio,0.9017451523193326,0.5983472675248531,1.3589839276697981,0.20926947985790872,2123,0.621156982470614,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BuP_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2146,190,1956,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8491044989735916
same_sample_unweighted,odds_ratio,1.0682914988165872,0.8112559773676282,1.4067652606356376,0.14042721566828303,2201,0.6380505450298051,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Nitrate_ln_U,PERNT_urine.rds,CVD,natural_log_transformed,2224,176,2048,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,1.0401739770874852,0.8725230365062414,1.2400382079794598,0.08967216162724789,3077,0.6604845373375378,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Toluene_ln_S,VOC_serum.rds,CVD,natural_log_transformed,3100,236,2864,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,0.9692092932731643,0.8427501620856067,1.1146442877475775,0.07133295925729038,2162,0.6610726508507823,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X3PBA_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2185,192,1993,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,0.9092571336127319,0.5929537469006334,1.394288406721523,0.21812213659793897,3235,0.6627499220812183,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mn_ln_S,HM_serum.rds,CVD,natural_log_transformed,3258,256,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,1.0835244866565392,0.7500081152085228,1.565350146721953,0.18770262946859542,1922,0.6691072607838793,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DBUP_binary_U,BFR_urine.rds,CVD,binary_above_detection_threshold,1945,178,1767,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,0.8396794853184235,0.37313362591118887,1.8895687472359493,0.4138257939553474,1131,0.6728476929668605,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeA_a_C_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1154,84,1070,15,2,2013-2014,WTSA2YR,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,1.0497427145331975,0.8366730196226754,1.3170733857445174,0.11575061814098364,1008,0.6749282991416117,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMP_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,1031,105,926,15,2,2015-2016,WTSB2YR,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,1.0532582604882779,0.826269043367515,1.3426050173264998,0.12384069643638873,3236,0.675220777365701,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Pb_ln_S,HM_serum.rds,CVD,natural_log_transformed,3259,257,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.8598965455340978
same_sample_unweighted,odds_ratio,1.0620419315999121,0.7914421559144649,1.4251617203448204,0.15004963963947965,3055,0.688304819796099,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Chloroform_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3078,238,2840,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8691306622849047
same_sample_unweighted,odds_ratio,1.0617354723803494,0.7810740341454846,1.4432463044863597,0.15663050414281512,1116,0.7021206439425569,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Norharman_ln_U,AA_urine.rds,CVD,natural_log_transformed,1139,81,1058,15,2,2013-2014,WTSA2YR,ok,,0.8703160811821968
same_sample_unweighted,odds_ratio,0.9353776699260571,0.6628671437481535,1.3199196756819747,0.17570516188136948,2123,0.7037893399043886,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,EtP_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2146,190,1956,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8703160811821968
same_sample_unweighted,odds_ratio,0.9104389620483279,0.5584096503967257,1.4843925118893266,0.24940969804051324,987,0.7067667504902404,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X4_MDA_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,1010,88,922,15,2,2015-2016,WTSA2YR,ok,,0.8703160811821968
same_sample_unweighted,odds_ratio,1.0289261871769757,0.8833369820313772,1.1985110101740797,0.07784032818006409,1919,0.7141143003684122,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BCETP_ln_U,BFR_urine.rds,CVD,natural_log_transformed,1942,178,1764,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.8704801733993061
same_sample_unweighted,odds_ratio,0.93944545689896,0.6688351960131123,1.3195444434577774,0.1733460810446096,1093,0.7185843042155345,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_AN_ln_U,AA_urine.rds,CVD,natural_log_transformed,1116,73,1043,15,2,2013-2014,WTSA2YR,ok,,0.8704801733993061
same_sample_unweighted,odds_ratio,1.05261329291334,0.779273914669334,1.4218296334069076,0.15340516271732849,3110,0.7381897026709637,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X14_DCB_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3133,237,2896,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8811856940118272
same_sample_unweighted,odds_ratio,1.062752723932933,0.7426539986194927,1.5208204013260187,0.18285411285186667,2050,0.7392497432985128,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFUnDA_binary_S,PFC_serum.rds,CVD,binary_above_detection_threshold,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8811856940118272
same_sample_unweighted,odds_ratio,0.9862930273848317,0.9074589650810152,1.0719756741629525,0.04250340901675451,2121,0.7453916868589715,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DCP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8814552487459266
same_sample_unweighted,odds_ratio,1.0236724119629574,0.8593974838595723,1.219348702660723,0.08924669129397947,2195,0.7932010909625254,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X34_MHA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2218,175,2043,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9206387317938559
same_sample_unweighted,odds_ratio,1.0103183910586517,0.9329969168189575,1.094047829002003,0.04062263552013071,2121,0.8004966263535677,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BP3_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9206387317938559
same_sample_unweighted,odds_ratio,1.049511841098395,0.7205125018541756,1.5287383657760183,0.19190028890704075,2122,0.8011769265572679,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MINP_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9206387317938559
same_sample_unweighted,odds_ratio,0.985487844716724,0.8784339377643724,1.105588309299727,0.058672550821508955,2121,0.8032418465315522,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9206387317938559
same_sample_unweighted,odds_ratio,1.04069840590963,0.7315618952186892,1.4804669012169955,0.17983263095026908,3132,0.8244472662026255,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_Xylene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3155,243,2912,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9375784110795508
same_sample_unweighted,odds_ratio,1.0558600892665562,0.6416904186915582,1.7373495000583004,0.25408884789742797,2183,0.8306063776006758,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X4FPBA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,2206,194,2012,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9375784110795508
same_sample_unweighted,odds_ratio,1.0180643176674566,0.8553704389493696,1.2117030326425078,0.08884027455250947,2209,0.8402919535252914,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Total_As_ln_U,HM_urine.rds,CVD,natural_log_transformed,2232,177,2055,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9413797073328453
same_sample_unweighted,odds_ratio,0.9760762147296642,0.7509929231921666,1.268620179417061,0.13374962282686878,2210,0.8563328046369969,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Pb_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,0.9927163837064534,0.9156657189029577,1.0762506427126168,0.041222005052316706,2121,0.8592420771031886,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PrP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,1.0316418385631663,0.7114660244757975,1.4959040157372891,0.18958469066558678,2210,0.8694834117327341,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Cs_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,1.0287394524021738,0.7239252555452074,1.4618979691925331,0.17928969767938382,2154,0.8744284599756088,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DCVDMPCA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,2177,194,1983,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,0.9784645316241289,0.7445792255685434,1.2858172868244924,0.13937260057115,1025,0.8758711900594958,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_ANS_ln_U,AA_urine.rds,CVD,natural_log_transformed,1048,76,972,15,2,2013-2014,WTSA2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,1.022508669119389,0.7195838082996512,1.4529565095340833,0.17925909259493664,2212,0.9011785295351048,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,AsB_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9647419852878858
same_sample_unweighted,odds_ratio,1.0121952993963954,0.8268901389591544,1.2390271401830892,0.10316769750471358,2121,0.9064689794651276,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MnBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9647419852878858
same_sample_unweighted,odds_ratio,0.9948883529300687,0.8779631693772804,1.1273853725526437,0.06378988557987969,2121,0.9359683813584099,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X24_DCP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,0.9963938532451514,0.8718545866886469,1.1387228167892465,0.06812368178211174,2169,0.9577072360094081,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,NPMA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2192,175,2017,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,0.9895112314216781,0.6660664624397891,1.4700221859588933,0.20195353572255045,3074,0.958360696986594,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Ethylbenzene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3097,241,2856,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,1.0075378869929061,0.7551338440466918,1.3443081669947798,0.1471301972504506,974,0.9592931385583023,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,n_PFOS_ln_S,PFC_serum.rds,CVD,natural_log_transformed,997,97,900,15,2,2015-2016,WTSB2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,1.007799190413135,0.7192217961679273,1.4121641107220133,0.17212276692791398,2122,0.9639989033968519,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPF_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,1.0064368266945338,0.745584734351798,1.3585512678281682,0.15306540900617735,2210,0.9665640515517516,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Tl_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9864249567206234
